,URL_LENGTH,NUMBER_SPECIAL_CHARACTERS,CHARSET,SERVER,CONTENT_LENGTH,WHOIS_COUNTRY,WHOIS_STATEPRO,WHOIS_REGDATE,WHOIS_UPDATED_DATE,TCP_CONVERSATION_EXCHANGE,DIST_REMOTE_TCP_PORT,REMOTE_IPS,APP_BYTES,SOURCE_APP_PACKETS,REMOTE_APP_PACKETS,SOURCE_APP_BYTES,REMOTE_APP_BYTES,APP_PACKETS,DNS_QUERY_TIMES,Type,CHARSET1,SERVER1,WHOIS_COUNTRY1,WHOIS_STATEPRO1,WHOIS_REGDATE1,WHOIS_UPDATED_DATE1,TCP_CONVERSATION_EXCHANGE1,DIST_REMOTE_TCP_PORT1,REMOTE_IPS1,APP_BYTES1,SOURCE_APP_PACKETS1,REMOTE_APP_PACKETS1,SOURCE_APP_BYTES1,REMOTE_APP_BYTES1,APP_PACKETS1,DNS_QUERY_TIMES1
1062,55,12,382,175,1819.0,1054,369,21,22,593,763,593,593,593,590,590,593,593,892.0,1,427,175,1103,372,21,22,657,916,657,657,655,590,590,655,655,976.0
1063,55,10,544,1,40179.0,1054,369,2,2,593,763,593,593,593,590,590,593,593,892.0,1,676,1,1103,372,2,2,657,916,657,657,655,590,590,655,655,976.0
1064,55,11,151,110,324.0,35,290,4,4,593,763,593,593,593,590,590,593,593,892.0,1,155,113,35,362,4,4,657,916,657,657,655,590,590,655,655,976.0
1065,56,11,121,4,-1.0,0,0,0,1,42,763,148,1,16,31,0,0,16,101.0,0,134,8,1,1,1,2,56,916,191,2,25,42,1,1,25,142.0
1066,56,8,121,295,257.0,1054,369,1,1,593,763,593,593,593,9,9,593,593,892.0,1,134,386,1103,372,1,1,657,916,657,657,655,43,43,655,655,976.0
1067,56,12,382,175,25471.0,241,290,2,1,593,763,593,593,593,590,590,593,593,892.0,1,427,175,306,362,2,1,657,916,657,657,655,590,590,655,655,976.0
1068,56,11,359,24,7215.0,1054,369,2,4,593,763,593,593,593,590,590,593,593,892.0,1,379,25,1103,372,2,4,657,916,657,657,655,590,590,655,655,976.0
1069,56,11,6,3,0.0,1054,11,1,2,593,763,593,593,593,590,590,593,593,892.0,1,7,3,1103,11,1,2,657,916,657,657,655,590,590,655,655,976.0
1070,56,12,382,175,1819.0,1054,369,21,22,593,763,593,593,593,590,590,593,593,892.0,1,427,175,1103,372,21,22,657,916,657,657,655,590,590,655,655,976.0
1071,56,9,544,24,965.0,82,1,1,1,593,763,593,593,593,590,590,593,593,892.0,1,676,25,84,1,1,1,657,916,657,657,655,590,590,655,655,976.0
1072,56,10,382,175,-1.0,1054,369,33,36,593,763,593,593,593,590,590,593,593,892.0,1,427,175,1103,372,33,36,657,916,657,657,655,590,590,655,655,976.0
1073,56,12,544,295,3042.0,1054,369,4,3,593,763,593,593,593,590,590,593,593,892.0,1,676,386,1103,372,4,3,657,916,657,657,655,590,590,655,655,976.0
1074,56,10,151,110,324.0,1054,23,1,1,593,763,593,593,593,590,590,593,593,892.0,1,155,113,1103,24,1,1,657,916,657,657,655,590,590,655,655,976.0
1075,56,11,544,20,8741.0,1054,8,1,1,593,763,593,593,593,590,590,593,593,892.0,1,676,20,1103,8,1,1,657,916,657,657,655,590,590,655,655,976.0
1076,56,10,544,175,-1.0,1054,1,2,1,45,151,148,20,39,41,9,20,39,892.0,1,676,175,1103,1,2,1,48,151,191,20,42,48,9,20,42,976.0
1077,56,10,544,162,14672.0,19,17,2,1,21,151,107,2,23,41,24,2,23,892.0,1,676,211,21,19,2,1,30,151,134,2,35,48,24,2,35,976.0
1078,56,9,382,175,-1.0,1054,369,33,36,5,3,168,1,8,2,1,1,8,12.0,1,427,175,1103,372,33,36,5,3,183,1,8,2,1,1,8,12.0
1079,56,11,121,295,229.0,241,290,4,1,44,49,168,1,43,40,1,1,43,892.0,1,134,386,306,362,4,1,48,53,183,1,43,40,1,1,43,976.0
1080,56,9,382,175,-1.0,1054,369,33,36,19,8,76,1,12,19,1,1,12,171.0,1,427,175,1103,372,33,36,23,9,80,1,14,23,1,1,14,213.0
1081,56,11,151,110,324.0,35,290,4,4,23,77,76,1,15,22,1,2,15,171.0,1,155,113,35,362,4,4,26,78,80,1,19,29,1,2,19,213.0
1082,56,11,121,295,189.0,241,290,1,6,14,16,76,1,8,15,1,1,8,171.0,1,134,386,306,362,1,6,17,16,80,1,14,16,1,1,14,213.0
1083,56,9,151,110,324.0,1054,3,1,1,25,151,76,1,29,12,1,1,29,101.0,1,155,113,1103,3,1,1,32,151,80,1,34,18,1,1,34,142.0
1084,56,9,382,1,-1.0,82,9,1,5,27,77,107,2,15,13,2,2,15,171.0,1,427,1,84,9,1,5,36,78,134,2,21,17,2,2,21,213.0
1085,56,12,544,5,-1.0,7,2,3,4,32,67,112,1,29,23,1,1,29,276.0,1,676,6,10,2,3,4,35,69,128,1,34,27,1,1,34,309.0
1086,56,13,359,295,67283.0,1054,15,11,12,5,151,107,1,16,10,1,1,16,171.0,1,379,386,1103,15,11,12,6,151,134,1,18,11,1,1,18,213.0
1087,56,12,382,162,1523.0,1054,15,14,15,10,16,168,1,16,8,1,1,16,90.0,1,427,211,1103,15,14,15,10,17,183,1,18,8,1,1,18,105.0
1088,56,10,151,110,324.0,1054,56,1,1,19,16,148,1,18,24,1,1,18,171.0,1,155,113,1103,58,1,1,26,16,191,1,23,27,1,1,23,213.0
1089,56,12,544,3,-1.0,1054,369,59,59,47,151,168,1,23,24,1,1,23,90.0,1,676,3,1103,372,59,59,53,151,183,1,28,27,1,1,28,105.0
1090,56,9,382,295,1264.0,2,1,1,5,593,763,593,593,593,590,590,593,593,892.0,1,427,386,2,1,1,6,657,916,657,657,655,590,590,655,655,976.0
1091,56,9,121,295,225.0,241,290,76,79,593,763,593,593,593,590,590,593,593,892.0,1,134,386,306,362,127,139,657,916,657,657,655,590,590,655,655,976.0
1092,56,11,382,1,17072.0,2,1,1,6,593,763,593,593,593,590,590,593,593,892.0,1,427,1,3,1,1,6,657,916,657,657,655,590,590,655,655,976.0
1093,56,11,359,295,17541.0,1054,369,1,26,593,763,593,593,593,590,590,593,593,892.0,1,379,386,1103,372,1,27,657,916,657,657,655,590,590,655,655,976.0
1094,56,10,359,29,-1.0,1054,60,2,3,593,763,593,593,593,590,590,593,593,892.0,1,379,36,1103,61,2,3,657,916,657,657,655,590,590,655,655,976.0
1095,56,11,359,2,-1.0,241,290,2,3,32,77,168,2,29,12,1,2,29,276.0,1,379,2,306,362,2,3,35,78,183,2,34,18,1,2,34,309.0
1096,56,11,382,29,-1.0,1054,56,1,8,593,763,593,593,593,590,590,593,593,892.0,1,427,36,1103,58,1,8,657,916,657,657,655,590,590,655,655,976.0
1097,56,11,544,1,3782.0,19,17,1,5,593,763,593,593,593,590,590,593,593,892.0,1,676,1,21,19,1,5,657,916,657,657,655,590,590,655,655,976.0
1098,57,9,121,295,355.0,1054,60,1,5,593,763,593,593,593,590,590,593,593,892.0,1,134,386,1103,61,1,5,657,916,657,657,655,590,590,655,655,976.0
1099,57,11,544,1,7340.0,1054,369,59,59,593,763,593,593,593,590,590,593,593,892.0,1,676,1,1103,372,59,59,657,916,657,657,655,590,590,655,655,976.0
1100,57,11,359,2,5796.0,1054,56,2,3,593,763,593,593,593,590,590,593,593,892.0,1,379,2,1103,58,2,3,657,916,657,657,655,590,590,655,655,976.0
1101,57,10,544,49,-1.0,1054,30,30,29,593,763,593,593,593,590,590,593,593,892.0,1,676,49,1103,30,30,29,657,916,657,657,655,590,590,655,655,976.0
1102,57,9,382,175,-1.0,1054,369,33,36,593,763,593,593,593,590,590,593,593,892.0,1,427,175,1103,372,33,36,657,916,657,657,655,590,590,655,655,976.0
1103,57,11,359,1,448.0,241,290,76,79,10,77,70,2,10,42,7,2,10,892.0,1,379,1,306,362,127,139,13,78,101,2,14,48,7,2,14,976.0
1104,57,11,544,20,17249.0,241,290,3,4,27,16,76,2,16,24,1,2,16,892.0,1,676,20,306,362,3,4,36,16,80,2,21,26,2,2,21,976.0
1105,57,11,151,110,324.0,241,290,9,2,47,49,107,11,36,29,5,11,36,892.0,1,155,113,306,362,9,2,53,53,134,11,38,39,5,11,38,976.0
1106,57,10,151,110,324.0,1054,29,9,8,42,151,148,7,30,41,24,7,30,892.0,1,155,113,1103,29,9,8,56,151,191,7,32,48,24,7,32,976.0
1107,57,12,359,175,20504.0,1054,75,2,5,45,151,168,7,39,34,1,7,39,892.0,1,379,175,1103,75,2,6,48,151,183,7,42,40,1,7,42,976.0
1108,57,12,359,6,6828.0,241,290,1,1,17,67,76,2,14,41,24,2,14,892.0,1,379,6,306,362,1,1,18,69,80,2,16,48,24,2,16,976.0
1109,57,10,382,175,-1.0,1054,369,33,36,3,2,89,1,2,5,1,1,2,12.0,1,427,175,1103,372,33,36,3,2,97,1,2,5,1,1,2,12.0
1110,57,10,382,162,1510.0,1054,15,14,15,5,31,25,1,16,9,1,1,16,171.0,1,427,211,1103,15,14,15,6,31,25,1,18,9,1,1,18,213.0
1111,57,10,544,162,-1.0,3,1,1,4,25,763,168,1,22,24,1,2,22,101.0,1,676,211,3,1,1,4,27,916,183,1,26,26,1,2,26,142.0
1112,57,10,544,295,-1.0,241,290,2,4,25,763,76,1,19,24,1,1,19,276.0,1,676,386,306,362,2,4,27,916,80,1,21,26,1,1,21,309.0
1113,57,12,382,3,11202.0,1054,19,4,6,1,77,76,1,1,1,1,1,1,276.0,1,427,3,1103,19,4,6,1,78,80,1,1,1,1,1,1,309.0
1114,57,9,544,1,6588.0,11,5,1,1,23,25,28,1,29,19,1,1,29,276.0,1,676,1,11,5,1,1,30,26,30,1,31,23,1,1,31,309.0
1115,57,10,121,13,345.0,1054,369,2,3,16,763,107,1,14,15,1,1,14,101.0,1,134,15,1103,372,2,3,16,916,134,1,14,16,1,1,14,142.0
1116,57,13,544,88,-1.0,1054,75,1,8,5,49,21,1,9,8,1,2,9,171.0,1,676,94,1103,75,1,8,5,49,21,1,10,10,1,2,10,213.0
1117,57,11,544,49,-1.0,1054,30,30,29,12,7,168,1,8,8,1,1,8,171.0,1,676,49,1103,30,30,29,12,7,183,1,8,11,1,1,8,213.0
1118,57,11,121,162,234.0,1054,75,1,2,21,60,8,1,18,27,1,1,18,276.0,1,134,211,1103,75,1,2,24,60,8,1,23,31,1,1,23,309.0
1119,57,10,382,295,21046.0,1054,75,5,5,1,67,112,1,2,1,1,1,2,276.0,1,427,386,1103,75,5,5,1,69,128,1,2,1,1,1,2,309.0
1120,57,11,359,3,23463.0,1,1,1,1,19,67,89,1,24,13,1,1,24,276.0,1,379,3,1,1,1,1,26,69,97,1,26,17,1,1,26,309.0
1121,57,10,151,110,324.0,241,290,76,79,5,763,168,2,4,5,2,2,4,276.0,1,155,113,306,362,127,139,5,916,183,2,4,5,2,2,4,309.0
1122,57,11,359,295,-1.0,1054,23,2,2,25,763,168,1,23,29,1,1,23,101.0,1,379,386,1103,24,2,2,31,916,183,1,35,40,1,1,35,142.0
1123,57,11,121,295,241.0,1054,29,17,30,593,763,593,593,593,590,590,593,593,892.0,1,134,386,1103,29,17,30,657,916,657,657,655,590,590,655,655,976.0
1124,57,7,544,6,1182.0,241,290,2,2,32,151,107,1,29,23,1,1,29,276.0,1,676,6,306,362,2,2,35,151,134,1,34,27,1,1,34,309.0
1125,57,12,544,162,-1.0,1054,56,3,5,593,763,593,593,593,590,590,593,593,892.0,1,676,211,1103,58,3,5,657,916,657,657,655,590,590,655,655,976.0
1126,57,13,544,1,-1.0,1054,369,59,59,593,763,593,593,593,590,590,593,593,892.0,1,676,1,1103,372,59,59,657,916,657,657,655,590,590,655,655,976.0
1127,57,11,382,295,10280.0,1054,19,2,5,593,763,593,593,593,590,590,593,593,892.0,1,427,386,1103,19,2,5,657,916,657,657,655,590,590,655,655,976.0
1128,58,12,544,295,-1.0,1,0,0,4,3,763,70,0,8,9,0,0,8,101.0,0,676,386,9,8,8,12,5,916,101,1,10,12,1,1,10,142.0
1129,58,13,544,29,5962.0,1054,2,0,1,32,763,148,1,29,23,0,0,29,276.0,0,676,36,1103,3,1,2,35,916,191,2,34,27,1,1,34,309.0
1130,58,12,359,295,-1.0,1054,75,9,30,593,763,593,593,593,590,590,593,593,892.0,1,379,386,1103,75,9,30,657,916,657,657,655,590,590,655,655,976.0
1131,58,8,544,295,58.0,1054,21,1,1,593,763,593,593,593,590,590,593,593,892.0,1,676,386,1103,22,1,1,657,916,657,657,655,590,590,655,655,976.0
1132,58,10,151,110,324.0,1054,29,9,8,593,763,593,593,593,590,590,593,593,892.0,1,155,113,1103,29,9,8,657,916,657,657,655,590,590,655,655,976.0
1133,58,11,151,110,324.0,35,290,4,4,593,763,593,593,593,590,590,593,593,892.0,1,155,113,35,362,4,4,657,916,657,657,655,590,590,655,655,976.0
1134,58,9,382,29,-1.0,1054,8,1,1,44,151,168,11,43,42,31,12,43,892.0,1,427,36,1103,8,1,1,48,151,183,11,43,48,31,12,43,976.0
1135,58,11,359,2,-1.0,1054,56,2,3,45,67,70,9,39,41,2,9,39,892.0,1,379,2,1103,58,2,3,48,69,101,9,42,48,2,9,42,976.0
1136,58,10,544,49,208082.0,1054,369,47,47,44,67,148,11,43,40,10,12,43,892.0,1,676,49,1103,372,47,47,48,69,191,11,43,40,10,12,43,976.0
1137,58,11,151,175,-1.0,1054,63,5,5,44,67,148,9,43,31,1,9,43,892.0,1,155,175,1103,65,5,5,48,69,191,9,43,42,1,9,43,976.0
1138,58,11,382,29,-1.0,82,3,1,1,45,77,148,7,39,40,9,7,39,892.0,1,427,36,84,3,1,1,48,78,191,7,42,40,9,7,42,976.0
1139,58,8,121,13,345.0,1054,60,1,3,25,763,168,2,14,29,3,2,14,276.0,1,134,15,1103,61,1,3,31,916,183,2,16,40,3,2,16,309.0
1140,58,12,151,110,324.0,1054,369,2,1,3,3,112,1,2,2,1,1,2,90.0,1,155,113,1103,372,2,1,5,3,128,1,2,2,1,1,2,105.0
1141,58,10,382,162,-1.0,82,43,1,1,44,763,168,1,30,33,1,1,30,101.0,1,427,211,84,45,1,1,48,916,183,1,32,35,1,1,32,142.0
1142,58,9,151,175,324.0,1054,23,2,3,25,763,70,1,22,24,1,2,22,276.0,1,155,175,1103,24,2,3,30,916,101,1,26,27,2,2,26,309.0
1143,58,9,151,110,324.0,241,290,2,6,27,21,168,1,14,22,2,1,14,276.0,1,155,113,306,362,2,6,36,21,183,1,19,29,2,1,19,309.0
1144,58,10,544,2,1688.0,1054,56,1,1,23,7,112,1,22,41,2,1,22,892.0,1,676,2,1103,58,1,1,26,7,128,1,26,48,6,1,26,976.0
1145,58,11,544,1,-1.0,1054,369,59,59,12,3,89,1,8,9,1,1,8,90.0,1,676,1,1103,372,59,59,13,3,97,1,10,12,1,1,10,105.0
1146,58,11,544,162,-1.0,241,290,2,2,23,31,112,1,15,27,1,1,15,171.0,1,676,211,306,362,2,3,26,31,128,1,19,31,1,2,19,213.0
1147,58,9,382,1,-1.0,1054,56,1,2,593,763,593,593,593,590,590,593,593,892.0,1,427,1,1103,58,1,2,657,916,657,657,655,590,590,655,655,976.0
1148,58,11,544,49,-1.0,1054,30,30,29,593,763,593,593,593,590,590,593,593,892.0,1,676,49,1103,30,30,29,657,916,657,657,655,590,590,655,655,976.0
1149,58,11,382,49,1179.0,1054,30,30,29,593,763,593,593,593,590,590,593,593,892.0,1,427,49,1103,30,30,29,657,916,657,657,655,590,590,655,655,976.0
1150,58,12,359,5,90837.0,1054,8,1,3,593,763,593,593,593,590,590,593,593,892.0,1,379,8,1103,8,1,3,657,916,657,657,655,590,590,655,655,976.0
1151,59,11,544,49,-1.0,1054,30,30,29,593,763,593,593,593,590,590,593,593,892.0,1,676,49,1103,30,30,29,657,916,657,657,655,590,590,655,655,976.0
1152,59,11,359,88,-1.0,1054,56,1,2,593,763,593,593,593,590,590,593,593,892.0,1,379,94,1103,58,1,2,657,916,657,657,655,590,590,655,655,976.0
1153,59,10,121,175,-1.0,241,290,1,1,593,763,593,593,593,590,590,593,593,892.0,1,134,175,306,362,1,1,657,916,657,657,655,590,590,655,655,976.0
1154,59,11,121,24,-1.0,1054,29,17,30,593,763,593,593,593,590,590,593,593,892.0,1,134,25,1103,29,17,30,657,916,657,657,655,590,590,655,655,976.0
1155,59,10,359,15,26958.0,241,290,2,5,27,21,70,1,15,22,1,1,15,171.0,1,379,15,306,362,2,5,36,21,101,1,21,29,1,1,21,213.0
1156,59,12,359,162,162.0,4,4,2,2,593,763,593,593,593,590,590,593,593,892.0,1,379,211,4,4,2,2,657,916,657,657,655,590,590,655,655,976.0
1157,59,10,544,1,19404.0,1054,19,1,5,593,763,593,593,593,590,590,593,593,892.0,1,676,1,1103,19,1,5,657,916,657,657,655,590,590,655,655,976.0
1158,59,11,382,162,162.0,1054,2,1,1,593,763,593,593,593,590,590,593,593,892.0,1,427,211,1103,2,1,1,657,916,657,657,655,590,590,655,655,976.0
1159,59,10,151,175,324.0,1054,60,2,4,593,763,593,593,593,590,590,593,593,892.0,1,155,175,1103,61,2,4,657,916,657,657,655,590,590,655,655,976.0
1160,59,10,121,1,352.0,7,290,1,10,593,763,593,593,593,590,590,593,593,892.0,1,134,5,10,362,1,10,657,916,657,657,655,590,590,655,655,976.0
1161,59,9,382,175,-1.0,1054,369,33,36,593,763,593,593,593,590,590,593,593,892.0,1,427,175,1103,372,33,36,657,916,657,657,655,590,590,655,655,976.0
1162,59,11,359,175,7697.0,241,290,76,79,593,763,593,593,593,590,590,593,593,892.0,1,379,175,306,362,127,139,657,916,657,657,655,590,590,655,655,976.0
1163,59,10,151,175,324.0,1054,60,2,4,37,49,168,4,37,34,1,4,37,892.0,1,155,175,1103,61,2,4,39,53,183,4,38,40,2,4,38,976.0
1164,59,13,544,175,9322.0,1054,5,1,2,47,49,89,3,36,29,1,2,36,892.0,1,676,175,1103,6,1,2,53,53,97,3,38,40,1,2,38,976.0
1165,59,10,544,7,-1.0,8,290,1,1,32,151,62,1,16,22,1,1,16,892.0,1,676,12,9,362,1,1,35,151,67,1,20,24,1,1,20,976.0
1166,59,11,544,1,-1.0,241,290,1,2,32,49,107,1,16,22,1,1,16,892.0,1,676,1,306,362,1,2,35,49,134,1,20,25,1,1,20,976.0
1167,59,15,544,30,-1.0,1054,369,25,31,23,60,107,2,19,20,3,2,19,90.0,1,676,30,1103,372,25,31,26,60,134,2,22,28,3,2,22,105.0
1168,59,9,382,162,12629.0,1054,369,1,3,19,763,25,1,15,19,1,1,15,101.0,1,427,211,1103,372,1,3,23,916,25,2,19,23,1,1,19,142.0
1169,59,11,151,110,324.0,35,290,4,4,19,151,89,1,20,19,1,1,20,171.0,1,155,113,35,362,4,4,23,151,97,1,26,23,1,1,26,213.0
1170,59,9,151,175,324.0,1054,23,2,3,25,763,70,1,22,24,2,1,22,276.0,1,155,175,1103,24,2,3,30,916,101,1,26,26,2,1,26,309.0
1171,59,13,382,1,-1.0,1054,29,1,30,47,151,62,8,36,41,2,8,36,892.0,1,427,1,1103,29,1,30,53,151,67,8,38,48,2,8,38,976.0
1172,59,13,151,110,324.0,1054,29,17,30,15,16,89,1,14,10,1,1,14,276.0,1,155,113,1103,29,17,30,16,17,97,1,14,12,1,1,14,309.0
1173,59,11,382,295,5290.0,1054,60,4,4,23,77,148,1,15,16,1,3,15,276.0,1,427,386,1103,61,4,4,26,78,191,1,21,21,1,3,21,309.0
1174,59,11,359,175,12965.0,1054,60,1,3,9,31,21,1,8,6,1,1,8,276.0,1,379,175,1103,61,1,3,10,31,21,1,10,7,1,2,10,309.0
1175,59,13,151,50,324.0,1054,7,1,2,32,763,168,1,23,12,1,1,23,171.0,1,155,51,1103,7,1,2,35,916,183,1,28,18,1,1,28,213.0
1176,59,11,382,88,-1.0,6,3,1,1,25,763,148,1,14,22,1,1,14,276.0,1,427,94,6,3,1,1,31,916,191,1,16,25,1,1,16,309.0
1177,59,10,544,295,-1.0,1054,63,1,18,32,54,168,1,29,23,1,1,29,276.0,1,676,386,1103,65,1,18,35,106,183,1,34,27,1,1,34,309.0
1178,59,12,359,162,162.0,4,4,2,2,21,16,107,1,20,19,1,1,20,90.0,1,379,211,4,4,2,2,27,17,134,1,26,23,1,1,26,105.0
1179,59,11,382,3,125.0,1054,5,2,4,8,67,28,1,6,8,1,2,6,171.0,1,427,3,1103,5,2,4,9,69,30,1,7,8,1,2,7,213.0
1180,59,12,382,162,1511.0,1054,15,14,15,593,763,593,593,593,590,590,593,593,892.0,1,427,211,1103,15,14,15,657,916,657,657,655,590,590,655,655,976.0
1181,59,11,382,295,5290.0,1054,60,4,4,593,763,593,593,593,590,590,593,593,892.0,1,427,386,1103,61,4,4,657,916,657,657,655,590,590,655,655,976.0
1182,59,12,544,88,-1.0,1054,60,1,1,25,763,168,1,22,22,1,1,22,276.0,1,676,94,1103,61,1,1,30,916,183,1,26,24,1,1,26,309.0
1183,59,10,359,15,19867.0,241,290,2,5,21,16,168,1,20,27,1,1,20,90.0,1,379,15,306,362,2,5,24,17,183,1,26,31,1,2,26,105.0
1184,59,13,121,4,-1.0,241,290,76,79,593,763,593,593,593,590,590,593,593,892.0,1,134,5,306,362,127,139,657,916,657,657,655,590,590,655,655,976.0
1185,60,11,382,295,-1.0,1054,29,17,30,593,763,593,593,593,590,590,593,593,892.0,1,427,386,1103,29,17,30,657,916,657,657,655,590,590,655,655,976.0
1186,60,11,121,295,198.0,3,290,1,2,26,54,148,1,43,40,1,1,43,101.0,1,134,386,3,362,1,64,28,106,191,1,43,40,1,1,43,142.0
1187,60,11,382,175,1973.0,241,290,76,79,593,763,593,593,593,590,590,593,593,892.0,1,427,175,306,362,127,139,657,916,657,657,655,590,590,655,655,976.0
1188,60,10,359,88,-1.0,1054,369,1,1,593,763,593,593,593,590,590,593,593,892.0,1,379,94,1103,372,2,1,657,916,657,657,655,590,590,655,655,976.0
1189,60,11,121,295,243.0,1054,29,17,30,593,763,593,593,593,590,590,593,593,892.0,1,134,386,1103,29,17,30,657,916,657,657,655,590,590,655,655,976.0
1190,60,11,151,110,324.0,6,290,1,2,593,763,593,593,593,590,590,593,593,892.0,1,155,113,6,362,1,2,657,916,657,657,655,590,590,655,655,976.0
1191,60,10,359,1,21666.0,1054,369,1,2,25,49,76,3,16,29,4,3,16,892.0,1,379,1,1103,372,1,2,31,49,80,3,25,39,4,3,25,976.0
1192,60,12,544,162,-1.0,1054,369,2,4,47,60,107,11,36,31,4,11,36,892.0,1,676,211,1103,372,2,4,53,60,134,11,38,42,4,11,38,976.0
1193,60,10,544,7,8774.0,3,290,1,7,37,60,168,7,37,31,1,7,37,892.0,1,676,12,5,362,1,8,39,60,183,7,38,42,1,7,38,976.0
1194,60,13,382,175,1819.0,1054,369,21,22,2,54,70,1,2,42,4,1,2,892.0,1,427,175,1103,372,21,22,16,106,101,1,15,48,4,1,15,976.0
1195,60,11,544,4,2544.0,241,290,1,79,45,77,168,7,39,42,4,7,39,892.0,1,676,5,306,362,1,139,48,78,183,7,42,48,4,7,42,976.0
1196,60,13,359,295,-1.0,241,290,1,1,32,25,148,1,16,26,1,1,16,892.0,1,379,386,306,362,1,1,35,26,191,1,20,31,1,1,20,976.0
1197,60,11,382,88,-1.0,1054,8,1,2,15,5,168,1,12,8,1,1,12,171.0,1,427,94,1103,8,1,2,16,5,183,1,13,8,1,1,13,213.0
1198,60,12,121,162,-1.0,82,4,4,3,37,763,112,1,36,33,1,1,36,101.0,1,134,211,84,4,4,3,39,916,128,1,38,35,1,1,38,142.0
1199,60,9,151,110,324.0,1054,20,8,10,44,763,70,1,30,40,1,1,30,101.0,1,155,113,1103,23,8,10,48,916,101,1,32,40,1,1,32,142.0
1200,60,11,382,295,-1.0,82,4,1,5,15,54,112,1,12,15,1,1,12,171.0,1,427,386,84,4,1,5,16,106,128,1,13,15,1,1,13,213.0
1201,60,11,544,295,40582.0,1054,1,11,2,2,67,5,1,1,3,1,1,1,171.0,1,676,386,1103,1,11,2,2,69,5,1,1,3,1,1,1,213.0
1202,60,13,544,1,-1.0,1054,369,59,59,8,5,168,2,6,10,1,1,6,171.0,1,676,1,1103,372,59,59,9,5,183,2,7,11,1,1,7,213.0
1203,60,11,359,175,19671.0,1054,369,1,1,5,763,168,1,7,5,1,1,7,90.0,1,379,175,1103,372,1,1,5,916,183,1,7,5,1,1,7,105.0
1204,60,13,359,50,-1.0,15,4,1,4,25,16,107,1,12,20,1,1,12,1.0,1,379,51,19,4,1,4,30,17,134,1,14,26,1,1,14,1.0
1205,60,12,544,295,-1.0,241,290,2,2,2,763,168,2,2,2,2,2,2,276.0,1,676,386,306,362,2,2,2,916,183,2,2,2,2,2,2,309.0
1206,60,12,544,88,-1.0,1054,60,1,2,26,763,70,2,43,34,2,9,43,101.0,1,676,94,1103,61,1,2,28,916,101,4,43,40,2,9,43,142.0
1207,60,11,359,162,-1.0,1054,45,6,31,25,31,148,2,22,24,1,1,22,276.0,1,379,211,1103,57,6,31,30,31,191,2,26,27,1,2,26,309.0
1208,60,9,359,1,824.0,1054,6,1,1,593,763,593,593,593,590,590,593,593,892.0,1,379,1,1103,6,1,1,657,916,657,657,655,590,590,655,655,976.0
1209,60,13,544,295,-1.0,1054,10,1,2,593,763,593,593,593,590,590,593,593,892.0,1,676,386,1103,10,1,2,657,916,657,657,655,590,590,655,655,976.0
1210,61,12,382,295,526.0,2,290,0,0,593,763,593,593,593,9,9,593,593,892.0,0,427,386,3,362,1,1,657,916,657,657,655,43,43,655,655,976.0
1211,61,10,151,50,324.0,1054,5,1,3,593,763,593,593,593,590,590,593,593,892.0,1,155,51,1103,6,1,5,657,916,657,657,655,590,590,655,655,976.0
1212,61,12,382,13,4576.0,1054,60,1,1,593,763,593,593,593,590,590,593,593,892.0,1,427,13,1103,61,1,1,657,916,657,657,655,590,590,655,655,976.0
1213,61,12,544,12,39198.0,241,290,3,4,593,763,593,593,593,590,590,593,593,892.0,1,676,12,306,362,3,4,657,916,657,657,655,590,590,655,655,976.0
1214,61,11,151,88,-1.0,1054,60,1,18,593,763,593,593,593,590,590,593,593,892.0,1,155,94,1103,61,1,18,657,916,657,657,655,590,590,655,655,976.0
1215,61,10,382,295,6473.0,241,290,76,79,593,763,593,593,593,590,590,593,593,892.0,1,427,386,306,362,127,139,657,916,657,657,655,590,590,655,655,976.0
1216,61,9,382,50,11.0,1054,63,8,9,593,763,593,593,593,590,590,593,593,892.0,1,427,51,1103,65,8,9,657,916,657,657,655,590,590,655,655,976.0
1217,61,11,382,1,11780.0,1054,63,1,5,23,54,107,1,19,19,1,1,19,90.0,1,427,1,1103,65,1,5,26,106,134,1,22,23,1,1,22,105.0
1218,61,12,382,295,-1.0,1054,369,1,4,21,49,28,1,18,16,1,1,18,101.0,1,427,386,1103,372,1,6,27,53,30,1,23,21,1,1,23,142.0
1219,61,12,382,162,1522.0,1054,15,14,15,45,151,148,20,39,34,5,20,39,892.0,1,427,211,1103,15,14,15,48,151,191,20,42,40,6,20,42,976.0
1220,61,12,382,295,-1.0,241,290,1,1,44,151,168,18,43,40,9,18,43,892.0,1,427,386,306,362,1,1,48,151,183,18,43,40,9,18,43,976.0
1221,61,9,382,29,-1.0,241,290,1,5,25,49,107,4,21,29,4,4,21,892.0,1,427,36,306,362,1,5,32,49,134,4,24,39,4,4,24,976.0
1222,61,10,544,49,-1.0,1054,30,30,29,44,49,168,18,43,33,5,18,43,892.0,1,676,49,1103,30,30,29,48,53,183,18,43,35,6,18,43,976.0
1223,61,11,151,175,257.0,1054,63,5,5,45,151,148,20,39,42,31,20,39,892.0,1,155,175,1103,65,5,5,48,151,191,20,42,48,31,20,42,976.0
1224,61,12,544,49,-1.0,1054,30,30,29,23,25,76,2,19,29,2,1,19,892.0,1,676,49,1103,30,30,29,26,26,80,2,21,39,2,1,21,976.0
